"date","Celebrities & Entertainment News","Entertainment Industry","Live Sporting Events","Ticket Sales","Web Portals","CAD & CAM","Automotive Industry","Bicycles & Accessories","Boats & Watercraft","Campers & RVs","Classic Vehicles","Commercial Vehicles","Custom & Performance Vehicles","Hybrid & Alternative Vehicles","Microcars & City Cars","Motorcycles","Off-Road Vehicles","Personal Aircraft","Scooters & Mopeds","Trucks & SUVs","Vehicle Brands","Vehicle Codes & Driving Laws","Vehicle Licensing & Registration","Vehicle Maintenance","Vehicle Parts & Accessories","Vehicle Shopping","Vehicle Shows","Beauty Pageants","Body Art","Cosmetic Procedures","Cosmetology & Beauty Professionals","Face & Body Care","Fashion & Style","Fitness","Hair Care","Spas & Beauty Services","Weight Loss","Advertising & Marketing","Aerospace & Defense","Agriculture & Forestry","Business Education","Business Finance","Business News","Business Operations","Business Services","Photo & Video Services","Chemicals Industry","Construction & Maintenance","HVAC & Climate Control","Energy & Utilities","Enterprise Technology","Hospitality Industry","Grocery & Food Retailers","Industrial Materials & Equipment","Manufacturing","Metals & Mining","Pharmaceuticals & Biotech","Printing & Publishing","Journalism & News Industry","Professional & Trade Associations","Retail Trade","Small Business","Textiles & Nonwovens","Transportation & Logistics","Computer Hardware","Computer Security","Consumer Electronics","Electronics & Electrical","Networking","Programming","Software","Web Apps & Online Tools","Technical Support","Technology News","Accounting & Auditing","Banking","Credit & Lending","Currencies & Foreign Exchange","Financial Planning","Grants & Financial Assistance","Insurance","Investing","Retirement & Pension","Alcoholic Beverages","Candy & Sweets","Cooking & Recipes","Culinary Training","Non-Alcoholic Beverages","Restaurants","Aging & Geriatrics","Alternative & Natural Medicine","Health Conditions","Health Education & Medical Training","Health Foundations & Medical Research","Health News","Medical Devices & Equipment","Medical Facilities & Services","Medical Literature & Resources","Men's Health","Mental Health","Nursing","Nutrition","Oral & Dental Care","Pediatrics","Pharmacy","Public Health","Reproductive Health","Substance Abuse","Vision Care","Women's Health","Antiques & Collectibles","Gifts & Special Event Items","Water Sports","Bed & Bath","Domestic Services","Gardening & Landscaping","Home Appliances","Home Furnishings","Home Improvement","Home Storage & Shelving","Homemaking & Interior Decor","Kitchen & Dining","Laundry","Nursery & Playroom","Pest Control","Swimming Pools & Spas","Yard & Patio","Communications Equipment","Email & Messaging","Mobile & Wireless","Search Engines","Service Providers","Teleconferencing","Web Services","Education","Jobs","Government","Legal","Military","Public Safety","Social Services","Broadcast & Network News","Gossip & Tabloid News","Local News","Newspapers","Politics","Sports News","Weather","World News","Apartments & Residential Rentals","Commercial & Investment Real Estate","Property Development","Property Inspections & Appraisals","Property Management","Real Estate Agencies","Real Estate Listings","Timeshares & Vacation Properties","Apparel","Auctions","Classifieds","Consumer Resources","Entertainment Media","Luxury Goods","Mass Merchants & Department Stores","Shopping Portals & Search Engines","Sporting Goods","Swap Meets & Outdoor Markets","Tobacco Products","Toys","Wholesalers & Liquidators","College Sports","Combat Sports","Extreme Sports","Fantasy Sports","Individual Sports","Motor Sports","Sports Coaching & Training","Team Sports","Winter Sports","World Sports Competitions","Air Travel","Bus & Rail","Car Rental & Taxi Services","Carpooling & Ridesharing","Cruises & Charters","Hotels & Accommodations","Luggage & Travel Accessories","Specialty Travel","Tourist Destinations","Travel Agencies & Services","Travel Guides & Travelogues"
2014-01-01,72,45,25,29,65,27,30,29,24,34,32,46,36,21,33,30,34,32,33,58,47,39,55,68,37,47,13,44,66,56,50,66,51,73,66,33,81,31,19,55,29,33,33,42,42,36,42,48,42,44,41,69,50,46,40,43,21,37,43,28,44,36,58,56,23,19,30,34,29,27,20,62,0,17,35,84,57,44,50,28,33,41,33,29,55,50,41,67,62,58,50,35,31,34,30,76,65,44,43,57,50,72,75,69,44,42,58,41,57,61,36,31,25,74,64,21,58,68,56,60,60,54,43,34,21,35,22,22,54,49,93,50,14,38,39,37,37,39,35,53,34,31,39,73,63,11,47,22,24,51,42,40,39,46,43,63,34,83,45,77,55,39,38,65,33,37,21,39,40,28,62,45,38,28,30,97,43,30,33,3,33,53,36,35,40,40,47,34,44,29,27
2014-02-01,71,39,29,28,55,28,32,32,23,32,32,46,35,19,29,33,36,31,35,57,47,39,51,72,39,42,13,40,61,57,53,72,50,65,70,32,77,31,19,55,29,34,31,42,40,33,45,48,38,41,43,67,52,48,40,42,22,36,41,26,47,33,56,52,21,13,29,33,29,26,19,63,0,17,37,84,52,42,44,28,31,40,32,29,62,50,38,62,63,55,49,36,30,34,32,48,60,42,41,61,53,71,74,69,46,43,55,39,58,63,34,39,23,67,62,28,54,62,55,60,54,52,42,35,24,31,26,21,51,42,90,45,13,36,38,38,35,39,31,51,35,29,39,71,63,11,52,19,26,51,39,38,40,45,40,60,29,83,44,80,50,37,34,62,31,39,23,36,38,25,60,43,34,31,29,57,38,33,35,34,30,50,37,33,32,34,52,31,42,24,25
2014-03-01,70,46,29,29,60,22,28,45,24,34,36,45,36,23,31,41,37,36,40,56,48,38,60,72,40,39,13,36,58,51,48,66,41,63,66,30,72,30,18,55,27,29,31,37,39,30,42,48,30,40,35,67,54,43,37,40,19,33,39,24,45,31,52,50,19,11,25,29,24,24,19,55,0,13,31,76,49,39,43,25,28,35,28,26,55,48,35,56,59,51,47,33,27,31,32,44,56,38,37,51,48,66,68,64,40,37,51,37,55,55,32,32,26,55,65,45,49,54,55,57,50,46,36,31,25,32,46,20,47,43,89,41,12,34,34,34,36,36,32,49,30,34,35,73,62,14,51,20,30,46,38,35,34,38,37,60,27,78,41,83,49,33,31,61,31,49,25,35,36,24,60,40,34,35,33,58,38,36,17,4,30,55,36,34,29,35,48,27,38,22,24
2014-04-01,64,32,30,27,73,23,30,44,26,37,39,48,39,20,28,42,38,35,43,56,45,41,57,72,41,41,12,30,60,51,46,63,43,58,66,30,69,30,18,56,26,28,27,35,35,31,45,45,28,37,37,64,51,45,38,38,18,31,36,22,45,28,49,52,19,15,25,29,23,24,18,53,0,14,31,74,47,38,41,23,26,33,26,29,60,51,30,59,58,48,47,32,27,29,28,56,56,37,38,51,47,64,64,60,40,39,50,35,53,53,30,36,26,54,63,46,47,49,51,54,45,47,35,33,35,32,54,19,46,42,86,42,12,34,33,31,33,34,31,47,28,30,33,67,56,10,54,29,23,43,35,34,36,38,35,56,28,75,40,82,48,32,30,60,30,50,27,36,38,24,61,51,34,37,38,57,36,37,11,3,30,51,37,41,31,35,48,29,43,21,26
2014-05-01,64,43,26,26,54,24,29,47,31,36,44,52,37,23,29,41,41,36,41,58,45,45,55,74,40,40,10,36,60,52,48,71,44,62,68,30,73,30,19,56,42,30,28,35,37,32,46,47,31,39,39,64,51,42,37,42,20,33,38,26,43,32,52,52,19,11,27,29,23,24,18,55,0,14,33,76,52,39,42,27,27,33,29,31,54,53,33,64,61,50,46,32,27,32,29,45,57,40,37,55,50,66,66,61,41,36,54,36,57,59,31,42,33,58,67,41,50,49,53,56,46,49,39,31,46,36,52,19,45,44,91,43,12,33,35,31,36,36,33,51,29,30,38,72,64,17,51,34,26,46,38,34,37,39,34,59,31,77,42,83,50,31,31,63,29,54,27,40,34,24,54,42,38,34,40,53,43,40,12,4,33,53,38,35,29,36,52,30,44,23,28
2014-06-01,63,34,24,24,44,20,30,45,33,40,44,45,36,21,28,42,38,34,41,55,44,40,57,68,38,41,10,36,60,51,47,68,39,58,67,29,70,30,18,54,28,33,28,33,34,33,45,46,32,37,36,62,52,47,35,38,18,33,40,26,44,28,50,52,18,11,26,29,22,22,17,51,0,18,26,72,51,39,41,29,26,33,27,30,54,48,27,60,61,47,45,33,27,30,29,43,56,38,37,52,46,62,63,59,41,38,53,34,57,56,29,33,37,57,66,38,50,45,52,56,43,43,35,29,50,43,48,20,45,42,84,42,12,32,34,31,35,34,33,48,27,30,35,72,62,10,58,39,25,44,34,34,37,39,37,60,39,76,37,83,48,31,33,59,29,51,25,37,33,24,51,38,36,24,40,63,42,71,11,33,34,55,43,36,35,38,56,32,47,25,30
2014-07-01,70,35,29,28,47,23,32,48,34,45,42,49,37,22,31,39,37,38,43,60,48,43,62,75,40,40,9,38,66,56,52,73,42,60,71,31,74,30,17,58,28,32,28,38,38,36,48,52,36,40,37,66,51,50,41,41,19,33,42,25,45,31,46,57,18,10,26,32,24,24,18,53,0,15,29,81,56,42,43,33,30,37,29,31,55,48,31,64,63,53,45,35,29,31,32,47,61,40,39,54,49,66,69,60,44,40,56,36,56,63,30,34,38,60,66,36,54,51,56,60,44,46,42,29,56,40,42,20,47,44,88,45,13,33,33,35,38,38,34,51,32,34,35,79,68,10,48,44,25,49,40,35,39,44,38,66,43,73,36,90,52,31,33,63,31,58,24,39,38,28,57,38,34,26,41,46,47,56,12,22,39,59,45,35,43,44,64,35,52,29,31
2014-08-01,65,37,31,29,39,20,29,43,36,49,43,48,38,19,31,37,36,37,41,58,45,41,58,69,38,40,10,31,62,47,45,65,40,56,66,32,59,27,19,56,24,25,25,32,36,35,45,46,35,37,34,64,60,46,35,38,18,32,39,20,43,30,50,54,18,10,27,30,23,21,17,52,0,12,25,72,52,40,43,33,27,32,25,30,52,52,33,62,62,47,44,31,28,29,27,43,55,34,34,48,46,62,62,53,40,36,52,33,56,57,40,32,34,64,64,33,53,58,53,66,50,49,42,32,49,36,38,20,43,44,87,43,12,32,28,32,32,33,32,47,27,31,35,71,60,10,48,37,26,49,38,36,33,38,39,60,42,71,35,89,50,33,31,58,29,51,30,37,36,27,51,39,37,29,36,37,34,33,13,4,37,58,43,34,41,41,68,36,53,28,32
2014-09-01,61,36,33,26,43,21,31,40,29,40,38,45,35,20,29,33,36,35,39,59,44,37,56,69,39,39,15,31,56,50,49,64,40,55,71,29,59,28,19,55,27,29,28,37,37,35,44,47,38,38,38,71,54,44,38,39,20,33,39,26,43,29,57,53,18,10,27,31,23,23,17,53,0,21,28,75,53,43,41,33,28,31,27,30,51,52,34,58,61,52,43,32,30,31,29,46,58,39,36,52,50,60,69,58,42,41,51,33,53,60,33,33,27,62,62,31,53,57,53,63,49,49,40,29,38,31,30,20,47,55,87,46,14,33,37,34,36,35,33,49,29,30,36,72,55,10,48,27,27,49,38,34,35,40,36,61,32,73,35,94,50,37,30,63,33,44,28,35,37,25,57,39,35,31,36,37,37,34,13,3,34,61,38,33,31,36,55,30,43,24,27
2014-10-01,63,35,28,30,56,25,29,30,25,35,39,47,36,21,31,31,34,37,31,56,44,39,53,74,43,40,10,34,57,50,45,65,40,53,63,29,58,29,18,55,26,29,29,36,38,36,43,49,42,41,38,66,54,44,37,38,19,34,39,23,45,31,55,52,19,10,26,32,24,23,17,54,0,16,26,75,53,38,43,29,29,33,26,29,55,54,35,61,62,51,45,33,29,31,29,46,58,41,38,54,49,56,69,59,42,40,49,34,54,58,31,32,23,64,67,28,55,63,55,60,56,51,42,28,37,31,25,20,43,47,92,44,14,31,34,35,34,36,33,50,28,30,37,67,58,9,49,21,25,45,38,33,34,40,34,54,26,77,34,87,51,37,32,62,33,36,31,36,39,25,69,38,35,28,28,46,33,32,15,3,31,63,33,31,30,34,48,28,40,22,24
2014-11-01,61,38,29,34,45,26,32,28,23,29,30,48,36,20,33,27,32,33,30,54,46,38,50,75,38,39,11,41,54,50,45,69,42,56,62,28,60,30,23,52,24,31,30,38,41,43,43,49,45,43,38,68,56,46,38,38,19,35,42,23,43,31,61,52,20,11,28,34,26,24,18,54,8,14,27,76,57,40,41,26,34,35,30,30,59,57,41,68,69,53,46,34,25,33,35,47,56,47,37,56,47,58,72,67,44,39,53,38,56,58,34,39,22,69,67,25,64,68,55,61,69,56,43,29,26,29,22,20,44,46,85,47,13,33,35,33,34,36,31,49,28,28,43,67,56,10,50,16,25,43,35,34,38,41,33,55,23,78,35,91,52,37,34,70,37,36,62,35,56,29,55,54,37,34,26,44,31,31,18,2,28,58,32,28,28,30,49,27,33,20,21
2014-12-01,67,34,31,38,40,20,25,23,19,23,27,42,32,17,28,25,27,30,27,49,43,32,41,66,34,36,9,42,55,44,43,76,43,52,64,31,55,26,18,49,23,26,27,32,36,52,38,44,38,43,35,68,61,36,32,34,15,32,38,19,40,28,52,54,20,10,31,30,25,22,17,52,0,12,25,74,52,43,44,20,27,35,25,36,68,67,37,66,66,46,42,32,22,28,24,41,50,36,35,55,42,50,65,65,44,34,51,35,49,53,34,49,18,60,55,18,60,60,47,51,52,60,37,28,22,29,19,19,42,45,84,44,12,31,27,26,30,31,28,47,24,28,36,65,53,9,46,24,24,37,32,28,32,38,30,49,22,76,35,81,56,41,41,72,38,32,67,37,62,23,43,43,36,38,25,24,27,27,29,2,26,53,30,26,26,28,55,26,37,19,20
2015-01-01,69,41,25,26,39,26,30,25,26,33,35,47,37,19,30,27,35,32,32,60,45,37,52,67,36,41,11,44,61,54,47,71,45,73,68,32,75,29,19,55,25,32,32,41,38,34,41,50,43,48,37,65,51,43,38,40,19,34,43,25,44,34,59,53,22,11,28,34,28,23,18,53,0,14,33,73,56,57,45,26,33,41,33,28,59,53,31,66,60,53,48,35,30,34,30,47,58,43,39,58,52,75,73,77,45,40,57,39,55,59,39,31,24,71,64,22,59,70,55,73,56,56,41,32,23,35,21,21,42,44,76,45,13,32,36,35,34,36,33,52,30,34,44,70,56,12,48,24,27,48,45,41,36,43,36,58,34,80,34,87,53,37,34,61,34,33,21,36,40,27,56,44,37,24,29,25,41,31,38,2,32,51,37,20,36,37,48,32,43,29,27
2015-02-01,64,49,31,25,39,25,30,28,23,31,33,49,35,19,29,29,32,31,30,60,46,36,51,71,35,42,11,38,58,54,51,72,43,61,65,31,70,30,18,54,28,31,32,39,37,31,42,49,39,42,36,64,54,45,40,39,20,35,46,24,42,32,55,49,19,10,25,35,24,24,17,51,0,16,34,72,53,46,39,25,30,40,30,28,58,54,30,62,61,52,51,38,26,33,29,47,62,40,38,57,49,71,71,71,49,41,50,36,59,63,35,35,24,67,61,26,56,62,51,76,53,50,43,32,25,31,26,20,41,41,79,44,13,32,34,35,34,36,32,48,28,32,36,72,58,11,51,20,33,48,41,37,40,44,46,61,28,76,34,75,49,35,36,54,32,35,21,34,36,44,57,42,34,46,27,28,39,33,32,2,29,49,34,20,30,37,46,29,40,24,25
2015-03-01,63,39,29,26,41,25,29,40,24,35,37,51,38,22,31,38,36,34,39,61,51,38,61,77,40,40,12,36,60,55,55,73,40,60,71,32,74,31,18,57,34,31,33,38,39,31,46,52,35,39,38,66,53,47,38,41,20,34,42,22,48,32,58,55,19,10,24,34,24,23,17,54,0,14,32,74,52,49,44,26,30,38,30,30,59,55,30,67,60,54,49,36,27,35,31,49,61,42,38,59,51,73,71,77,46,40,54,38,59,59,32,35,27,64,66,43,53,58,58,64,51,50,45,33,26,30,42,21,42,40,80,42,13,32,35,35,34,37,33,51,29,36,38,76,57,11,48,24,33,47,39,38,39,40,53,57,28,76,34,74,51,34,31,64,31,46,25,35,38,32,59,46,32,32,33,44,39,31,21,3,38,50,36,25,28,33,50,28,41,23,27
2015-04-01,62,35,29,23,38,23,30,45,26,36,42,50,39,21,27,37,36,34,40,59,47,38,58,79,40,38,10,38,58,50,51,69,40,59,72,31,71,29,18,56,25,30,30,35,35,28,46,49,31,37,37,64,50,46,36,37,19,31,40,21,45,29,55,52,17,9,23,30,22,21,16,48,0,12,31,68,52,43,38,24,25,32,27,29,55,52,30,62,60,50,48,32,26,30,29,46,55,39,36,52,47,68,68,65,43,37,49,35,56,61,30,35,27,56,67,51,49,48,53,58,44,48,41,30,33,31,54,19,38,37,82,37,13,29,34,30,33,33,32,48,26,30,39,65,54,9,49,28,29,43,37,36,36,35,48,57,29,75,32,83,47,32,30,53,31,52,26,35,34,25,63,48,35,40,35,42,37,33,11,2,30,54,34,25,28,33,47,28,41,20,26
2015-05-01,66,40,28,26,37,19,29,44,30,40,44,51,38,21,30,38,37,33,39,57,45,37,55,73,38,37,9,34,60,48,48,66,39,55,68,30,67,28,17,57,68,26,29,34,32,29,47,46,28,35,34,61,49,45,35,37,17,30,40,24,41,29,54,54,16,8,23,28,20,21,15,48,0,13,29,68,48,41,39,23,25,31,26,31,57,52,27,58,61,44,44,33,24,30,29,42,53,38,37,51,43,66,62,63,39,35,50,37,54,57,30,39,30,57,63,46,48,49,52,56,46,53,40,28,45,35,51,18,36,36,79,37,11,29,32,30,34,31,32,47,26,28,35,63,53,10,54,34,27,44,36,33,33,37,44,55,32,72,30,82,45,30,30,57,30,51,29,36,33,23,52,47,36,56,37,45,38,36,11,3,30,63,38,26,31,36,53,30,43,23,30
2015-06-01,60,34,24,29,39,23,28,47,33,43,41,53,35,20,29,40,39,35,40,62,45,38,59,69,37,38,9,38,63,51,49,69,37,59,70,30,71,28,19,58,26,30,39,37,34,31,48,53,33,37,35,70,54,48,37,40,19,33,37,23,43,31,54,58,16,9,24,31,22,23,15,48,0,19,26,75,51,45,41,26,28,34,25,30,58,53,28,63,61,52,45,33,27,33,30,48,59,40,39,55,48,66,68,61,44,38,53,38,59,59,30,33,35,61,65,40,50,48,53,56,42,47,43,30,57,41,50,19,38,37,75,40,13,30,34,32,37,35,34,48,29,30,35,73,60,11,45,41,26,45,41,35,35,40,34,57,33,72,28,82,49,33,31,56,32,51,25,39,33,27,58,38,34,25,40,41,43,29,11,6,32,51,40,21,34,39,55,28,46,27,30
2015-07-01,63,33,25,25,40,22,28,45,35,44,41,50,35,21,28,35,36,37,41,58,45,42,60,71,37,37,9,33,71,53,49,69,38,54,69,31,70,28,20,56,28,28,33,36,34,31,46,57,50,37,36,64,52,48,36,39,19,30,38,22,41,29,52,57,16,9,23,28,23,22,16,50,0,13,26,72,54,45,40,29,27,34,29,31,56,50,24,63,66,50,45,33,26,30,30,47,56,38,37,51,48,63,70,61,43,38,54,35,56,59,31,31,36,56,67,35,52,46,57,59,42,46,41,30,62,52,44,20,37,38,76,40,12,30,32,31,32,35,34,51,29,30,35,75,58,10,43,55,22,48,39,35,34,39,33,60,42,72,27,67,46,34,31,56,33,51,23,38,33,24,56,40,34,24,39,41,40,26,11,4,34,57,41,22,39,41,62,33,55,27,35
2015-08-01,56,33,30,26,35,18,27,40,37,46,40,49,33,18,26,35,35,34,39,56,41,37,55,67,33,37,13,35,62,48,42,64,36,49,66,30,62,24,18,52,22,24,26,31,33,31,42,46,33,36,33,63,52,41,32,37,17,28,36,17,39,28,48,49,16,9,22,26,21,21,15,46,6,11,22,64,50,45,39,28,25,31,24,30,49,49,27,56,64,46,39,31,25,26,26,41,53,33,36,46,44,54,61,53,39,34,52,33,51,54,28,31,34,57,62,32,50,50,51,59,42,45,37,28,64,37,37,18,34,35,68,38,11,28,26,30,29,33,32,49,23,28,33,69,54,9,49,44,22,47,35,33,32,36,31,56,40,65,25,76,45,33,26,52,30,46,26,37,34,23,46,40,36,32,33,35,35,32,11,3,32,54,39,20,36,38,61,31,49,25,31
2015-09-01,56,36,31,24,37,21,35,34,25,38,39,45,34,20,28,30,32,31,36,57,44,36,53,67,36,36,32,34,56,46,46,62,36,49,66,29,54,25,18,52,24,25,35,32,36,33,44,47,37,35,35,64,52,41,35,36,18,31,39,23,41,28,55,53,16,8,22,28,22,20,15,50,0,16,25,67,48,41,41,28,26,31,24,28,51,51,30,57,60,45,42,30,26,29,27,45,56,39,37,50,45,53,67,65,40,38,53,34,51,56,30,29,27,58,58,30,51,53,51,61,48,46,37,25,34,30,27,18,36,36,71,39,12,29,32,34,35,35,32,48,27,29,35,69,55,11,51,29,26,46,38,32,34,39,30,56,30,74,25,80,46,35,28,55,31,40,27,35,35,25,53,39,33,34,31,36,36,31,12,3,30,53,36,19,29,33,52,27,39,22,25
2015-10-01,57,35,30,26,39,23,29,26,22,33,31,47,33,19,28,26,30,33,30,50,44,35,52,75,42,35,9,35,52,47,45,65,36,47,66,28,55,26,20,51,24,25,31,33,37,35,41,45,42,35,33,68,58,38,35,36,19,30,39,20,41,28,58,51,16,9,22,29,22,21,15,52,0,12,24,64,48,39,40,25,27,31,24,29,63,55,30,62,61,49,43,31,26,28,26,45,54,39,37,51,46,54,70,58,43,37,51,36,51,54,29,30,21,62,57,27,55,60,55,62,52,50,37,30,28,30,22,18,36,37,69,37,12,28,32,30,31,33,29,46,25,31,32,66,57,11,51,21,24,42,35,31,32,36,30,53,25,75,24,81,47,33,27,58,32,32,32,36,41,25,60,39,35,29,26,39,34,31,13,3,27,52,32,17,26,31,43,26,36,20,23
2015-11-01,59,36,29,29,39,22,26,23,21,28,29,44,32,18,29,24,30,31,28,50,44,35,49,67,36,33,10,33,55,47,44,70,34,50,64,28,58,27,20,49,23,27,31,36,36,42,41,47,38,38,34,67,61,41,35,35,18,33,43,21,43,29,57,48,17,9,24,30,22,22,15,48,0,16,25,67,47,38,38,22,32,31,26,28,62,56,29,61,62,48,42,31,23,30,27,44,55,42,36,52,45,59,71,64,41,37,53,34,50,58,32,37,22,63,55,23,61,64,52,60,65,55,41,29,23,27,21,19,37,36,68,39,12,30,34,30,33,36,32,48,26,42,38,65,58,15,50,20,29,41,36,32,32,39,29,52,20,74,27,78,51,37,34,63,39,32,57,35,53,26,58,55,32,27,24,33,32,28,16,3,27,48,31,17,23,30,47,23,32,17,20
2015-12-01,56,35,25,32,34,17,23,23,18,24,27,41,30,17,25,24,28,28,26,47,39,32,42,60,29,28,8,41,52,45,43,77,36,48,65,29,54,27,18,46,18,23,28,29,35,46,35,38,31,37,34,64,59,33,31,33,15,29,38,16,37,25,50,50,18,8,27,25,21,18,14,47,7,14,23,63,43,37,33,17,25,30,24,35,63,63,30,64,63,44,39,30,19,24,23,41,48,34,34,52,39,50,65,59,43,31,50,33,45,52,32,48,18,56,53,17,57,58,46,52,52,57,38,27,21,28,19,18,34,34,61,35,11,27,24,24,28,31,30,44,21,29,32,60,50,10,44,17,23,35,30,28,27,31,26,46,22,72,25,72,52,40,35,65,38,31,67,38,60,22,41,42,32,27,24,22,30,27,24,2,23,47,30,16,23,26,52,24,34,17,20
2016-01-01,65,48,33,24,41,23,29,26,25,36,34,49,33,21,31,28,38,32,32,65,46,36,50,74,37,39,10,40,63,59,54,81,43,71,76,34,78,31,21,56,28,28,34,39,40,33,41,52,46,44,38,70,54,42,37,37,18,33,47,23,45,36,65,52,19,9,27,33,23,23,16,53,0,17,32,66,51,42,39,25,30,35,28,30,59,60,38,67,70,52,51,37,29,34,34,48,62,43,42,57,49,82,80,74,47,40,60,41,56,67,37,34,25,80,63,25,66,75,56,76,63,63,50,37,25,38,25,21,38,39,84,40,13,35,35,36,36,37,35,58,29,34,35,65,53,13,55,31,26,54,40,37,35,43,35,63,35,86,28,93,52,38,35,56,36,35,23,38,43,25,63,51,35,24,32,24,43,34,42,2,31,50,42,15,38,38,50,32,43,28,28
2016-02-01,63,62,30,27,43,23,30,30,25,39,36,50,38,23,31,31,33,31,35,63,51,37,57,76,38,41,11,43,70,60,56,86,45,65,78,33,80,33,21,58,29,30,37,41,41,32,46,52,39,43,38,71,54,46,41,41,20,35,50,23,47,35,63,53,19,9,25,34,24,24,16,53,5,17,36,71,53,45,42,26,31,37,32,31,70,60,35,64,69,54,54,38,29,35,33,59,67,46,42,58,53,79,82,78,49,39,60,41,58,67,37,40,27,76,67,30,63,69,60,75,63,60,49,41,25,34,30,22,36,38,85,38,13,37,38,37,39,38,34,56,29,35,37,80,54,14,59,26,25,54,41,38,39,42,37,62,31,83,28,100,48,38,35,54,35,38,23,42,43,27,61,52,34,32,30,27,43,34,26,2,29,49,40,17,33,37,53,30,42,24,27
2016-03-01,64,41,35,34,39,21,27,38,24,39,35,52,39,24,28,34,35,30,37,62,48,38,58,78,39,38,10,35,68,58,54,81,39,61,77,31,69,29,19,60,25,26,33,36,36,30,45,48,35,37,34,66,53,43,39,40,17,33,53,20,48,30,57,53,17,8,24,31,22,22,15,50,0,15,30,67,51,40,38,23,28,34,29,31,64,60,32,62,67,52,49,35,24,30,29,47,63,39,36,54,47,69,75,81,45,37,57,38,55,66,36,34,32,66,67,44,58,59,58,61,54,55,42,34,24,33,41,20,35,39,83,38,11,33,31,32,37,34,31,49,25,35,37,60,49,19,56,26,24,49,37,33,35,39,34,60,30,80,25,90,46,36,29,55,33,44,25,41,43,27,57,46,32,31,31,36,47,33,20,2,31,47,38,16,30,35,54,28,44,20,25
2016-04-01,56,38,33,24,39,22,30,47,25,38,40,50,36,28,31,41,37,32,42,65,51,38,62,82,42,38,8,34,68,57,55,77,38,59,80,32,73,30,20,57,26,29,33,35,36,28,47,53,33,38,35,71,57,46,41,41,19,34,59,21,49,32,60,52,16,8,22,30,21,22,14,47,0,15,30,68,51,44,42,24,25,32,31,31,61,55,27,64,65,50,51,36,25,32,30,50,61,41,36,54,50,79,75,77,43,37,55,37,53,65,33,37,28,61,72,53,56,56,58,58,49,52,42,34,33,32,59,20,35,35,78,36,12,32,35,33,37,34,31,49,27,29,34,66,50,11,65,33,24,50,40,36,35,42,33,59,28,79,28,88,45,41,30,52,34,50,29,41,36,26,64,49,32,43,36,44,46,39,12,3,31,48,37,16,30,33,50,27,40,20,26
2016-05-01,57,44,32,26,36,19,27,48,30,45,44,47,34,24,28,40,41,31,42,61,47,37,55,79,38,35,9,35,67,54,51,77,39,55,76,34,73,29,24,57,43,27,29,32,33,29,48,46,30,36,34,68,54,45,36,41,18,32,45,22,46,29,55,51,15,7,22,27,20,21,14,47,0,13,31,66,49,39,38,24,23,32,29,32,61,57,27,61,69,47,46,34,23,30,29,45,58,40,35,50,44,69,72,67,42,35,56,38,56,60,30,41,33,59,67,53,52,52,55,61,46,52,43,35,46,40,61,19,33,34,76,33,11,32,31,30,35,32,32,47,26,29,33,62,52,10,54,46,21,47,37,35,30,36,31,56,33,75,24,85,46,34,30,52,32,56,28,43,39,23,53,42,33,40,39,53,40,42,11,3,32,49,40,16,34,36,54,29,45,21,32
2016-06-01,58,37,67,22,41,23,27,45,30,45,43,51,33,24,31,37,36,34,42,61,47,40,57,79,38,33,8,39,70,57,55,81,39,59,83,32,74,31,24,55,26,29,35,37,36,32,51,56,37,37,36,73,54,47,37,42,19,33,49,23,46,31,59,58,16,8,23,30,21,22,15,50,0,18,27,71,51,55,40,27,27,36,26,31,65,57,27,65,72,50,49,36,28,33,32,49,62,44,37,56,49,72,77,71,47,39,58,38,59,68,31,34,36,64,69,42,60,51,58,60,46,52,47,36,56,43,53,21,35,37,80,37,12,33,36,33,37,36,35,51,27,35,40,68,55,13,77,62,28,51,38,35,36,42,32,62,39,78,25,79,49,33,33,55,34,54,24,44,42,23,60,54,31,39,39,41,45,56,11,10,32,52,42,17,35,39,63,29,47,24,31
2016-07-01,62,39,36,27,42,19,28,49,34,53,42,53,35,23,30,37,38,34,41,62,47,46,68,96,38,34,7,37,68,56,55,76,38,55,78,34,66,27,20,57,26,27,32,34,36,32,47,51,35,36,33,69,53,45,37,39,18,31,51,17,45,30,57,56,15,8,24,29,21,21,14,47,8,13,26,68,50,48,40,28,25,32,26,33,60,56,29,68,75,48,45,35,29,30,31,47,60,39,37,53,46,65,77,67,48,38,57,36,58,67,31,35,35,70,72,40,59,53,55,64,46,53,47,38,72,42,51,20,34,39,75,37,9,32,30,31,36,35,36,57,27,48,35,71,60,14,64,52,31,52,37,34,33,39,33,61,45,74,22,81,48,33,32,52,36,54,27,44,39,24,55,43,32,22,40,46,39,34,11,7,36,53,45,21,40,43,70,32,52,33,36
