"date","Celebrities & Entertainment News","Entertainment Industry","Live Sporting Events","Ticket Sales","Web Portals","CAD & CAM","Automotive Industry","Bicycles & Accessories","Boats & Watercraft","Campers & RVs","Classic Vehicles","Commercial Vehicles","Custom & Performance Vehicles","Hybrid & Alternative Vehicles","Microcars & City Cars","Motorcycles","Off-Road Vehicles","Personal Aircraft","Scooters & Mopeds","Trucks & SUVs","Vehicle Brands","Vehicle Codes & Driving Laws","Vehicle Licensing & Registration","Vehicle Maintenance","Vehicle Parts & Accessories","Vehicle Shopping","Vehicle Shows","Beauty Pageants","Body Art","Cosmetic Procedures","Cosmetology & Beauty Professionals","Face & Body Care","Fashion & Style","Fitness","Hair Care","Spas & Beauty Services","Weight Loss","Advertising & Marketing","Aerospace & Defense","Agriculture & Forestry","Business Education","Business Finance","Business News","Business Operations","Business Services","Photo & Video Services","Chemicals Industry","Construction & Maintenance","HVAC & Climate Control","Energy & Utilities","Enterprise Technology","Hospitality Industry","Grocery & Food Retailers","Industrial Materials & Equipment","Manufacturing","Metals & Mining","Pharmaceuticals & Biotech","Printing & Publishing","Journalism & News Industry","Professional & Trade Associations","Retail Trade","Small Business","Textiles & Nonwovens","Transportation & Logistics","Computer Hardware","Computer Security","Consumer Electronics","Electronics & Electrical","Networking","Programming","Software","Web Apps & Online Tools","Technical Support","Technology News","Accounting & Auditing","Banking","Credit & Lending","Currencies & Foreign Exchange","Financial Planning","Grants & Financial Assistance","Insurance","Investing","Retirement & Pension","Alcoholic Beverages","Candy & Sweets","Cooking & Recipes","Culinary Training","Non-Alcoholic Beverages","Restaurants","Aging & Geriatrics","Alternative & Natural Medicine","Health Conditions","Health Education & Medical Training","Health Foundations & Medical Research","Health News","Medical Devices & Equipment","Medical Facilities & Services","Medical Literature & Resources","Men's Health","Mental Health","Nursing","Nutrition","Oral & Dental Care","Pediatrics","Pharmacy","Public Health","Reproductive Health","Substance Abuse","Vision Care","Women's Health","Antiques & Collectibles","Gifts & Special Event Items","Water Sports","Bed & Bath","Domestic Services","Gardening & Landscaping","Home Appliances","Home Furnishings","Home Improvement","Home Storage & Shelving","Homemaking & Interior Decor","Kitchen & Dining","Laundry","Nursery & Playroom","Pest Control","Swimming Pools & Spas","Yard & Patio","Communications Equipment","Email & Messaging","Mobile & Wireless","Search Engines","Service Providers","Teleconferencing","Web Services","Education","Jobs","Government","Legal","Military","Public Safety","Social Services","Broadcast & Network News","Gossip & Tabloid News","Local News","Newspapers","Politics","Sports News","Weather","World News","Apartments & Residential Rentals","Commercial & Investment Real Estate","Property Development","Property Inspections & Appraisals","Property Management","Real Estate Agencies","Real Estate Listings","Timeshares & Vacation Properties","Apparel","Auctions","Classifieds","Consumer Resources","Entertainment Media","Luxury Goods","Mass Merchants & Department Stores","Shopping Portals & Search Engines","Sporting Goods","Swap Meets & Outdoor Markets","Tobacco Products","Toys","Wholesalers & Liquidators","College Sports","Combat Sports","Extreme Sports","Fantasy Sports","Individual Sports","Motor Sports","Sports Coaching & Training","Team Sports","Winter Sports","World Sports Competitions","Air Travel","Bus & Rail","Car Rental & Taxi Services","Carpooling & Ridesharing","Cruises & Charters","Hotels & Accommodations","Luggage & Travel Accessories","Specialty Travel","Tourist Destinations","Travel Agencies & Services","Travel Guides & Travelogues"
2014-01-01,54,61,31,49,30,27,22,27,30,37,41,58,35,27,40,28,52,38,27,65,46,55,40,57,49,44,35,16,67,60,68,56,44,78,66,52,72,37,20,43,38,32,17,48,50,53,42,44,42,54,48,57,36,45,32,64,25,36,31,38,35,45,64,57,26,11,29,32,22,25,27,72,0,9,39,75,64,46,42,47,51,34,47,63,62,64,62,63,62,37,67,31,50,33,27,37,66,64,57,47,73,59,70,57,62,65,55,64,66,66,45,40,15,53,50,21,51,47,55,57,60,47,59,50,30,17,20,25,77,56,84,54,35,29,53,58,35,44,41,58,37,50,47,100,45,3,70,60,40,67,31,28,39,46,32,57,53,62,45,82,65,68,21,50,42,35,53,61,33,50,48,47,21,22,28,40,79,61,32,4,40,50,35,45,41,32,47,42,39,38,46
2014-02-01,59,37,21,49,31,30,23,26,32,36,41,59,35,28,37,30,55,36,25,68,50,55,40,62,50,48,33,15,71,62,65,54,42,71,66,55,67,37,20,44,35,35,19,47,48,53,46,41,36,54,49,53,33,46,35,52,25,35,31,38,35,41,61,57,26,11,27,31,22,25,28,69,0,9,67,76,64,45,43,46,51,36,47,63,67,62,58,58,61,39,66,31,45,34,27,34,66,66,54,47,71,56,67,55,60,67,56,61,64,67,43,45,17,53,49,24,51,45,55,49,52,44,56,47,30,17,23,24,76,56,84,55,36,31,48,52,35,43,39,59,35,49,41,97,42,4,69,63,51,71,31,28,39,44,31,59,49,63,48,87,64,62,21,49,36,36,55,58,36,47,42,48,20,21,28,54,50,53,63,37,38,47,37,45,35,34,44,40,40,35,48
2014-03-01,51,49,23,58,30,28,23,30,35,41,43,62,34,29,36,35,51,56,31,69,48,55,41,60,52,46,32,15,74,57,64,52,42,70,66,55,65,34,20,52,35,32,17,46,46,54,43,44,34,53,45,57,33,45,32,48,24,36,31,36,33,42,64,54,24,10,29,32,21,25,28,66,8,9,36,68,59,45,39,40,54,33,45,64,56,57,59,62,62,39,70,30,44,31,28,34,64,63,56,47,65,59,68,57,56,47,53,62,64,66,43,38,16,53,54,32,43,42,53,56,45,43,59,47,35,19,31,26,74,54,84,49,35,29,49,51,35,43,38,52,33,56,40,59,43,4,76,51,61,72,31,26,40,45,33,65,47,62,48,86,63,59,20,48,35,38,64,58,33,49,58,46,20,27,30,54,48,56,20,3,47,48,38,44,36,34,45,42,43,34,48
2014-04-01,48,30,25,62,30,30,24,35,37,43,40,62,34,29,37,38,47,42,31,67,47,56,38,64,52,45,27,15,68,61,65,53,40,65,70,54,62,36,21,53,37,33,18,46,45,52,47,45,37,56,47,56,34,42,32,49,25,36,31,35,36,40,59,58,24,12,27,33,21,24,28,67,0,11,40,71,63,45,40,42,49,33,46,63,57,58,52,58,59,40,71,32,45,34,26,35,67,65,58,50,69,56,69,61,59,46,56,60,64,68,42,42,16,48,56,45,42,40,58,49,44,41,53,43,49,26,40,26,74,51,80,51,35,31,49,56,33,44,40,55,34,48,41,40,39,4,75,50,45,71,31,26,41,46,34,59,44,62,44,83,60,53,19,51,37,42,71,53,29,49,32,60,21,25,35,48,48,60,13,2,39,49,36,45,34,33,44,40,43,32,47
2014-05-01,57,30,24,56,30,30,22,36,41,43,42,62,35,26,35,38,42,41,32,65,45,52,38,60,51,43,26,16,66,59,66,53,39,61,72,56,59,34,21,53,34,31,16,40,45,52,43,45,45,56,47,62,34,45,31,46,24,33,29,32,34,40,57,53,24,10,24,31,20,23,26,63,0,9,19,65,60,45,33,35,44,30,35,65,55,56,54,59,60,38,65,30,45,32,21,33,62,59,55,44,70,54,62,65,57,40,54,56,59,66,41,46,17,50,59,53,44,41,58,49,43,40,56,43,57,38,48,24,69,50,81,52,34,29,45,53,33,42,39,49,33,44,42,39,43,4,79,46,47,70,28,26,39,44,35,58,45,59,45,81,61,53,20,51,35,43,79,53,29,51,24,49,20,24,34,52,46,60,12,2,39,48,39,47,35,34,48,43,45,30,48
2014-06-01,44,28,20,57,36,26,20,35,46,47,40,62,32,27,31,38,42,40,33,66,47,52,40,61,48,41,25,23,67,58,61,51,39,60,66,50,58,32,19,48,32,30,15,42,44,52,41,44,48,51,42,79,33,43,30,42,23,31,26,28,31,38,56,52,22,10,27,29,19,22,25,54,6,13,17,65,56,43,34,34,45,29,36,61,53,54,49,56,56,35,66,29,46,31,19,34,63,58,52,39,65,47,66,58,56,38,53,53,58,64,39,39,19,52,56,39,42,40,56,49,43,39,54,42,62,44,37,24,66,55,77,52,33,28,37,52,30,40,37,49,28,42,38,35,40,3,97,38,47,68,28,24,42,44,39,63,52,57,40,78,59,55,17,47,34,41,75,51,34,50,19,39,21,37,37,46,46,71,11,4,38,53,40,51,35,36,50,43,50,34,52
2014-07-01,47,33,24,58,31,28,20,36,47,51,41,64,33,26,34,36,45,43,35,70,48,52,43,63,50,45,25,17,74,64,62,54,40,64,68,52,57,32,21,48,31,30,16,44,44,53,44,44,44,51,44,78,37,45,30,45,22,32,26,24,35,38,58,56,23,10,27,32,21,23,24,56,0,8,17,69,60,49,37,37,49,28,40,65,52,59,47,59,60,36,65,29,47,31,20,34,67,61,54,39,64,49,68,61,59,39,55,54,65,67,41,38,18,60,56,34,45,42,57,55,45,42,56,47,60,39,34,24,66,57,73,52,34,31,36,52,31,39,39,50,28,48,41,38,41,3,86,41,50,72,28,27,41,47,36,62,53,55,42,80,62,55,18,52,36,45,81,54,34,54,20,44,21,31,39,47,45,60,12,4,40,52,42,48,41,37,62,50,53,34,55
2014-08-01,44,36,33,58,32,25,20,35,40,46,39,59,36,27,34,35,46,40,34,69,47,53,40,62,49,41,25,17,64,61,63,50,39,60,68,48,51,32,19,51,34,30,16,43,47,53,40,41,37,49,45,79,36,44,28,42,21,33,28,28,32,38,59,55,24,10,27,32,20,22,24,56,0,8,16,64,63,43,34,38,47,28,37,67,49,55,50,57,62,35,62,31,46,32,20,33,60,60,53,41,68,48,64,57,57,40,52,53,60,66,53,34,16,55,53,29,46,45,56,54,45,42,60,47,52,25,30,23,67,55,77,52,32,30,47,55,29,38,38,52,28,49,39,36,41,3,84,37,46,68,27,25,39,45,34,58,45,57,41,84,67,57,18,53,43,45,77,53,29,53,34,46,19,78,35,63,50,53,14,2,36,53,39,47,35,34,71,45,48,31,58
2014-09-01,49,27,36,53,33,26,20,30,33,40,38,54,32,26,38,30,43,37,29,62,43,54,36,56,47,41,24,21,58,56,63,46,41,54,61,43,47,34,19,51,35,30,17,44,47,51,45,41,34,51,47,73,32,44,31,45,22,34,31,33,32,39,59,53,24,11,25,29,22,23,27,69,0,11,17,64,53,42,34,33,48,29,36,57,48,52,52,53,55,38,61,30,46,35,24,34,65,64,50,47,65,48,61,58,57,40,51,54,58,68,39,35,14,48,50,27,41,40,50,50,47,39,56,40,48,21,26,24,66,73,76,55,32,27,54,51,31,42,35,50,29,44,39,35,39,4,83,38,50,63,27,26,40,44,30,53,39,60,40,75,59,51,18,47,36,43,63,49,28,46,46,39,18,83,30,39,54,70,13,2,35,48,30,43,28,29,45,39,39,28,49
2014-10-01,42,27,31,51,30,26,21,26,28,36,37,54,32,27,34,28,43,36,27,61,44,49,34,58,46,42,23,14,55,52,57,51,37,53,61,42,48,35,20,51,34,32,18,46,45,49,44,39,37,49,45,71,31,44,32,45,24,35,30,32,33,39,56,52,23,11,25,32,21,23,26,61,0,9,18,63,57,42,36,29,49,35,40,56,52,55,47,53,54,39,63,35,44,33,24,36,65,65,51,48,70,47,61,54,58,44,52,53,63,62,38,40,13,46,48,25,44,40,51,47,45,40,52,40,41,16,23,24,64,55,81,52,34,29,48,52,31,41,35,51,29,47,37,33,43,5,80,35,45,58,28,24,40,40,29,53,36,64,38,73,60,49,17,48,37,35,55,48,30,43,49,34,17,60,25,40,52,68,14,2,31,47,31,41,28,28,40,40,35,28,40
2014-11-01,48,26,31,49,28,23,19,23,24,29,34,52,28,26,33,24,44,31,29,61,41,47,31,54,43,40,20,14,52,51,53,50,37,50,58,41,42,31,19,49,32,28,15,42,39,52,41,38,38,46,41,70,36,41,31,43,20,32,32,30,35,37,57,49,23,11,29,30,19,22,25,55,0,8,16,64,50,44,32,26,43,30,37,62,53,65,46,56,52,39,61,28,38,29,23,30,57,56,51,44,59,42,57,50,54,39,48,54,60,60,38,39,14,49,46,21,51,44,52,47,48,50,52,43,30,14,22,22,59,56,82,49,31,25,46,43,32,38,34,46,27,48,50,40,39,7,74,42,42,54,25,24,32,36,27,45,33,67,39,68,67,54,17,69,41,41,54,49,42,57,58,39,17,47,22,35,54,61,20,1,30,45,29,36,25,24,45,33,31,26,39
2014-12-01,47,28,25,48,27,23,19,23,24,27,36,51,29,23,36,25,44,31,27,59,40,47,31,55,43,39,18,15,56,51,54,54,41,53,59,47,40,29,21,40,27,26,16,41,41,57,38,36,31,46,40,79,37,39,27,42,19,31,28,27,38,36,54,55,24,11,34,28,18,20,26,52,0,7,17,59,54,48,34,26,44,32,43,71,63,65,44,58,55,35,62,28,35,26,21,32,54,54,48,41,55,37,59,48,59,36,50,51,55,56,41,50,12,54,43,17,52,40,46,50,46,53,53,39,26,13,19,23,60,57,74,51,29,23,39,43,28,37,33,47,26,41,36,36,37,3,73,38,42,53,24,23,31,36,27,44,33,68,40,67,73,56,18,77,48,43,48,49,49,56,48,40,16,36,21,26,72,58,24,1,31,45,29,35,26,26,52,35,33,26,37
2015-01-01,45,37,23,44,29,24,19,21,27,33,36,53,32,23,32,25,44,31,23,62,42,51,36,54,42,40,28,25,53,54,58,50,39,64,63,45,60,30,18,42,31,27,16,45,41,47,38,38,33,48,40,87,32,41,29,44,19,32,33,31,33,37,54,49,21,10,24,29,19,21,24,51,0,7,38,58,56,52,36,37,47,33,43,58,45,56,49,56,54,35,68,27,40,27,21,30,56,58,53,41,63,50,62,52,56,37,48,51,73,62,39,34,14,50,43,19,44,42,47,51,49,43,53,42,26,15,19,23,55,50,72,48,29,24,47,48,31,37,33,45,28,42,36,66,39,3,78,49,42,60,29,26,35,41,31,54,44,52,36,72,55,51,17,43,38,35,49,48,28,44,41,45,19,20,23,30,64,57,24,2,32,41,30,35,36,27,42,34,36,31,42
2015-02-01,46,63,20,45,30,27,21,23,29,36,35,54,31,26,33,28,49,32,22,67,42,51,34,58,45,42,27,15,59,57,62,52,44,58,64,49,52,32,19,42,33,29,18,45,44,46,40,39,34,50,44,85,31,43,33,46,22,31,30,33,32,38,53,53,22,10,24,32,20,23,25,52,0,8,55,62,57,49,38,37,47,34,45,57,53,58,49,53,54,37,66,29,40,31,22,34,57,60,52,45,61,50,62,54,54,40,51,55,62,60,40,38,15,50,45,23,42,40,51,45,44,41,50,38,28,16,21,23,57,50,74,45,31,25,49,48,31,39,33,45,25,49,40,90,40,3,75,58,46,59,30,25,37,40,36,55,45,57,38,71,55,50,17,43,33,33,49,46,26,48,40,44,16,20,24,46,46,49,21,2,34,42,33,37,32,30,40,36,36,31,44
2015-03-01,42,32,20,49,28,26,20,25,32,38,34,55,30,24,31,32,46,32,25,62,44,52,38,57,48,40,26,14,58,49,60,49,35,58,65,49,50,32,18,46,33,29,16,43,42,46,44,39,31,47,41,87,30,43,32,47,21,33,35,31,34,38,54,51,22,9,24,31,19,22,24,50,0,8,36,56,54,53,35,36,45,30,44,56,49,53,46,56,54,38,69,28,41,29,22,33,58,59,51,44,61,48,62,52,55,36,51,49,58,60,35,34,14,47,48,31,38,39,50,47,42,39,49,37,35,19,29,23,55,48,69,43,28,26,45,49,32,39,33,48,26,38,35,49,39,4,83,44,51,63,29,24,37,41,30,56,45,54,36,68,53,48,17,43,34,34,54,43,26,42,55,47,18,23,26,44,42,48,16,2,36,42,34,37,32,31,42,37,40,30,44
2015-04-01,47,26,23,59,29,26,20,30,34,39,35,57,33,25,33,34,44,35,26,60,44,49,36,59,47,37,22,13,55,54,60,49,34,54,63,51,54,31,19,51,33,29,16,44,42,46,43,41,31,50,42,88,32,41,32,45,22,32,29,38,33,38,49,52,22,9,22,32,19,22,24,50,0,8,34,57,57,47,35,33,44,31,43,55,46,52,47,55,54,38,66,29,39,31,21,32,60,62,50,45,63,47,60,54,53,39,51,54,58,63,35,36,13,46,50,43,39,36,51,45,40,39,50,36,43,24,37,23,53,49,66,43,29,25,44,49,32,39,33,47,26,38,37,34,36,4,73,44,43,66,29,24,39,42,31,58,42,54,35,68,50,46,17,43,34,37,63,44,25,43,30,45,19,22,31,41,41,52,11,2,33,43,32,39,30,30,40,38,41,28,43
2015-05-01,39,25,21,49,28,24,17,29,36,40,33,54,30,24,31,34,38,33,26,58,42,47,32,59,43,36,22,12,54,50,56,45,32,50,60,45,48,28,19,48,28,26,14,39,37,42,39,38,36,48,38,84,32,39,27,41,18,28,24,27,29,32,45,46,19,8,20,27,17,19,22,45,0,8,16,56,51,42,29,27,39,26,32,56,43,46,44,55,53,33,62,26,41,28,18,29,55,53,45,37,63,43,55,51,50,35,45,49,54,56,32,38,14,46,50,45,38,34,49,43,40,36,50,35,53,34,41,20,48,42,60,41,24,22,38,46,28,35,33,43,23,38,31,34,35,3,67,42,37,60,25,23,34,39,29,53,42,49,32,63,51,44,16,43,32,35,67,43,24,42,21,63,18,19,28,45,39,51,9,2,32,42,32,38,29,30,41,36,42,27,42
2015-06-01,42,24,19,50,25,23,19,28,41,45,35,58,29,22,31,32,38,34,27,62,43,46,36,60,43,37,21,15,57,52,56,50,32,50,61,44,47,27,19,44,29,26,15,40,37,42,39,40,46,47,41,90,32,42,27,38,20,27,22,26,28,34,46,47,20,9,22,28,18,20,20,44,0,14,15,58,54,46,29,29,45,26,33,54,45,47,43,53,53,31,60,27,41,27,17,30,56,55,45,35,57,43,58,53,50,36,47,47,53,58,35,35,18,49,51,34,40,34,54,44,38,36,50,34,54,41,35,21,50,43,51,42,26,23,31,46,28,35,31,46,24,36,31,34,33,3,61,41,34,66,27,22,38,43,33,56,47,52,34,62,48,50,16,43,33,36,69,41,27,42,17,36,18,20,30,38,36,47,9,2,35,45,36,43,32,32,41,39,45,31,43
2015-07-01,46,25,21,52,26,22,19,30,40,52,36,58,28,23,30,33,40,35,31,64,44,48,39,62,47,36,22,18,64,52,57,49,34,54,62,45,47,27,20,47,26,26,17,38,39,43,39,39,42,46,41,60,34,44,27,39,19,27,23,22,28,33,49,51,20,8,23,27,18,20,21,45,0,7,14,60,55,48,31,31,42,30,35,58,46,49,44,53,55,31,61,26,40,26,17,31,56,57,45,36,60,44,63,51,50,35,47,48,58,61,37,31,17,54,50,30,41,37,54,48,39,39,54,42,55,37,32,20,50,43,50,43,28,22,30,46,28,34,31,45,26,39,34,34,32,3,72,35,35,65,27,23,38,41,31,59,52,50,33,62,52,45,15,45,36,37,70,45,28,47,17,40,20,24,34,44,37,40,11,2,35,43,38,40,34,34,57,44,47,31,47
2015-08-01,44,26,25,50,24,22,19,30,36,45,36,57,29,23,30,31,42,32,30,66,44,47,36,60,45,38,22,14,58,49,54,48,30,49,61,43,43,26,17,47,28,25,17,41,43,45,36,39,38,47,41,58,33,40,26,39,19,30,32,25,29,33,46,49,20,8,23,27,18,19,21,48,0,7,15,58,52,51,30,33,43,31,36,59,45,49,46,52,53,30,59,25,40,28,18,32,56,54,46,35,58,43,62,50,50,35,45,45,58,58,36,31,14,50,48,27,41,37,49,50,42,39,56,37,45,27,28,21,52,42,53,46,27,22,40,46,27,34,32,50,25,41,32,32,31,5,64,33,33,63,26,23,37,41,28,56,44,52,34,62,55,47,16,46,40,36,68,44,26,48,24,45,18,60,31,39,44,45,10,3,33,42,35,38,31,30,67,39,40,30,42
2015-09-01,40,26,32,43,26,23,19,25,31,41,35,52,29,25,32,27,41,29,29,60,42,49,34,57,44,35,21,18,51,46,52,46,33,46,58,39,39,28,18,47,31,27,16,42,41,43,44,39,31,46,42,53,31,41,27,39,20,30,25,31,29,32,48,47,20,8,21,28,19,21,22,53,0,9,15,53,49,49,27,26,40,30,34,54,44,49,48,52,51,33,57,26,40,31,21,31,57,60,44,41,63,42,58,49,51,38,45,48,56,58,36,32,12,45,46,25,38,37,47,43,41,38,51,35,42,19,25,20,54,42,58,44,27,24,50,45,29,37,32,45,25,39,30,31,31,5,67,33,36,57,25,23,34,36,27,51,36,49,30,59,48,45,17,44,35,34,58,42,25,43,48,36,17,81,28,35,53,59,11,2,32,43,29,37,26,27,43,39,35,25,36
2015-10-01,38,24,26,55,27,23,20,22,26,34,31,49,28,24,28,25,38,28,27,57,41,47,30,56,42,34,19,12,50,45,52,46,31,44,58,38,40,28,17,50,29,27,15,43,40,44,44,36,31,45,42,65,30,40,29,41,20,30,26,27,29,34,49,45,20,8,21,29,18,21,23,50,0,11,16,54,49,44,29,24,45,28,34,51,48,50,44,51,49,37,57,28,39,29,21,30,56,56,45,42,58,41,58,46,51,39,45,48,54,58,34,32,12,42,43,22,40,37,45,43,40,37,49,33,37,15,22,19,51,41,53,43,27,23,51,43,28,37,31,47,25,37,29,30,30,5,65,35,36,52,25,21,35,36,24,46,33,59,30,57,51,42,16,42,34,32,52,41,27,41,44,32,17,47,22,34,54,69,11,2,30,40,28,35,25,26,37,36,33,26,35
2015-11-01,41,24,26,42,26,21,19,20,22,30,29,48,28,22,30,22,37,28,32,55,39,43,28,55,42,32,18,12,47,45,49,48,32,45,60,39,36,27,17,44,28,25,14,39,38,48,40,35,32,43,37,75,32,38,27,39,19,28,25,24,32,33,47,44,21,8,25,27,16,19,21,46,0,8,15,50,45,44,27,24,41,25,34,53,49,60,42,59,47,39,56,27,35,26,20,29,53,51,44,39,53,39,56,44,50,35,50,47,53,54,34,35,11,50,41,19,48,40,49,46,42,47,51,37,30,13,22,21,49,44,50,42,24,23,44,39,27,33,33,40,24,38,36,30,33,5,65,34,45,47,22,19,30,33,25,43,32,56,31,56,62,46,16,58,38,34,45,42,37,54,56,45,16,41,20,34,54,59,15,4,29,39,26,33,23,23,46,31,30,26,34
2015-12-01,45,26,28,43,30,21,17,22,24,27,30,46,27,22,31,23,41,28,29,60,40,43,29,59,43,32,15,35,49,43,51,58,36,48,62,44,38,25,18,41,26,24,15,39,39,52,36,35,30,45,38,69,34,38,26,39,18,28,25,25,34,33,47,52,21,8,28,28,17,19,22,46,10,8,16,56,47,46,28,23,41,27,37,67,60,60,44,57,50,32,61,26,34,23,19,29,54,49,45,39,54,38,58,45,51,35,46,46,54,53,38,47,12,52,41,17,48,39,48,53,45,49,52,36,26,13,20,20,53,46,48,43,24,21,38,39,28,35,30,42,24,40,31,33,31,4,62,35,38,48,22,21,30,33,25,43,33,64,31,55,64,49,19,67,47,39,43,44,44,54,43,40,15,31,19,23,54,51,21,2,29,38,27,33,23,25,49,32,31,27,35
2016-01-01,57,50,30,49,34,25,24,26,30,43,45,68,36,30,39,27,57,35,27,84,52,58,40,76,54,46,32,17,67,65,67,65,42,76,81,57,68,34,21,52,36,29,23,51,47,51,47,47,41,55,46,62,42,48,35,47,21,35,32,38,36,43,59,57,23,9,28,32,19,22,24,53,0,10,48,65,57,61,34,41,52,41,44,68,58,72,61,70,75,46,79,33,47,31,25,37,71,67,57,47,80,60,78,58,61,45,57,63,71,73,48,41,17,66,57,23,55,54,60,67,61,54,70,51,33,18,24,24,60,49,63,48,32,27,51,56,36,44,36,57,32,44,40,79,35,6,71,63,43,81,34,30,43,46,33,72,56,67,35,84,61,55,22,54,43,39,58,53,34,58,61,49,22,26,29,32,76,74,29,2,41,46,36,48,42,35,53,43,42,37,48
2016-02-01,57,72,23,56,37,29,26,27,36,48,42,72,35,31,39,32,60,36,27,89,58,61,44,81,60,50,33,16,74,70,74,66,43,72,84,60,62,39,22,55,37,33,23,57,51,55,54,47,39,59,50,63,40,53,39,53,24,37,34,37,36,44,62,57,23,9,28,34,22,26,26,52,5,10,88,70,63,65,36,40,56,40,47,71,65,71,60,68,78,53,78,36,46,36,28,39,74,73,59,53,79,61,84,68,67,50,57,62,74,78,49,46,18,68,58,30,51,54,63,64,57,54,69,52,40,21,31,24,59,49,63,51,34,29,54,57,42,54,37,56,34,48,41,73,34,13,70,56,39,90,38,28,46,50,42,77,57,72,35,96,64,52,24,54,41,39,63,58,32,60,52,52,29,25,28,49,52,59,24,2,39,46,42,51,42,40,51,45,44,38,51
2016-03-01,59,37,26,52,44,30,25,31,38,56,43,74,35,29,41,35,56,36,30,86,58,63,45,82,63,44,29,15,73,64,75,68,41,70,85,59,62,37,20,62,37,31,20,52,49,53,51,50,39,57,47,65,40,51,40,52,24,41,47,36,37,44,60,60,22,9,26,33,21,24,23,52,3,10,45,66,60,62,37,37,50,37,46,71,62,67,53,68,77,51,79,35,47,34,25,39,76,68,57,51,78,58,80,68,63,48,57,61,73,76,48,42,18,62,62,43,52,51,62,60,54,48,65,47,46,25,39,25,57,48,62,48,32,28,49,58,43,51,35,55,31,54,40,46,36,16,67,56,40,89,37,29,46,51,42,78,55,68,35,88,64,49,21,54,38,42,72,54,32,59,79,56,24,28,31,46,49,58,18,2,41,46,43,52,38,42,53,46,49,38,52
2016-04-01,52,33,29,74,43,28,26,34,41,58,41,74,32,33,38,37,53,36,31,85,56,60,43,81,61,43,28,15,71,68,78,67,41,63,89,61,62,37,22,65,38,32,20,48,47,53,53,51,41,61,47,65,42,50,36,53,23,40,32,35,36,44,62,61,22,9,26,35,19,24,24,52,0,9,43,65,60,58,36,37,50,37,46,72,59,63,57,69,82,50,100,35,46,37,24,38,70,65,59,54,79,56,80,68,60,46,57,62,71,76,48,44,18,63,67,54,52,48,65,59,55,49,69,47,59,31,51,24,56,45,59,46,32,27,52,56,36,53,36,54,34,42,37,42,33,9,73,56,39,87,37,30,49,52,37,80,53,68,32,84,60,78,21,52,39,45,78,53,30,62,41,57,22,30,36,49,50,73,13,3,40,48,42,51,39,39,52,45,48,35,51
2016-05-01,55,32,38,63,53,28,22,35,48,64,44,79,33,30,38,38,51,42,31,85,56,58,43,83,59,46,27,15,76,67,78,66,40,66,85,61,60,35,25,65,35,30,19,50,48,53,53,52,50,59,46,65,44,52,35,46,23,35,28,34,39,42,62,58,23,9,26,34,19,22,24,49,4,9,22,69,59,56,28,32,50,33,36,73,68,64,55,70,81,48,82,33,45,34,22,38,69,65,58,48,81,55,79,69,64,43,54,60,70,76,48,53,21,66,67,60,54,49,69,64,52,51,73,47,67,44,55,23,55,47,56,46,33,27,46,59,36,45,38,53,31,43,35,41,32,8,72,58,38,88,36,27,46,50,42,77,58,65,35,85,62,53,21,58,38,45,89,55,30,65,28,46,24,24,36,57,48,65,11,2,42,51,46,56,39,41,55,51,53,39,50
2016-06-01,52,34,45,71,38,26,23,35,55,71,41,79,34,29,40,38,50,40,33,88,56,61,48,87,60,46,28,23,75,70,77,69,37,66,85,59,58,34,23,60,33,29,19,46,48,55,47,54,64,58,47,68,48,50,35,45,22,32,26,31,36,40,58,61,22,9,27,33,19,22,23,46,0,12,19,66,62,74,33,32,51,36,38,74,65,71,56,72,88,51,77,34,48,35,20,37,74,63,63,43,81,56,82,74,61,43,57,61,67,77,49,46,29,63,69,47,52,47,71,64,50,50,76,47,73,69,51,24,56,47,52,50,36,28,37,58,35,48,37,57,31,49,36,41,36,8,78,54,44,93,34,26,46,50,43,83,75,65,32,86,65,51,20,61,41,46,95,54,32,67,23,61,24,28,38,48,48,71,11,4,45,53,45,68,42,43,61,54,60,38,51
2016-07-01,64,35,34,66,30,22,23,38,55,77,45,76,34,30,39,37,54,38,34,91,61,62,48,93,62,49,25,17,82,71,82,71,41,66,95,60,59,34,24,60,33,28,18,46,48,55,47,56,61,59,47,74,51,52,32,45,21,33,26,28,36,44,59,63,23,8,30,34,18,21,22,48,0,7,17,71,62,63,30,33,53,36,37,80,63,72,57,74,90,47,74,35,48,33,20,36,73,66,63,44,80,56,83,66,64,43,59,60,73,81,55,42,26,72,69,42,57,51,72,69,55,51,81,55,68,57,44,24,57,55,48,52,34,31,35,55,37,43,36,63,30,60,38,42,37,10,76,53,47,96,36,30,47,53,45,84,73,67,34,88,67,53,20,67,42,50,99,56,36,80,22,57,25,27,43,52,47,51,12,6,47,57,48,63,47,45,82,58,67,39,58
